"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","HAI-1 Achievement Threshold","HAI-1 Benchmark","HAI-1 Baseline Rate","HAI-1 Performance Rate","HAI-1 Achievement Points","HAI-1 Improvement Points","HAI-1 Measure Score","HAI-2 Achievement Threshold","HAI-2 Benchmark","HAI-2 Baseline Rate","HAI-2 Performance Rate","HAI-2 Achievement Points","HAI-2 Improvement Points","HAI-2 Measure Score","Combined SSI Measure Score","HAI-3 Achievement Threshold","HAI-3 Benchmark","HAI-3 Baseline Rate","HAI-3 Performance Rate","HAI-3 Achievement Points","HAI-3 Improvement Points","HAI-3 Measure Score","HAI-4 Achievement Threshold","HAI-4 Benchmark","HAI-4 Baseline Rate","HAI-4 Performance Rate","HAI-4 Achievement Points","HAI-4 Improvement Points","HAI-4 Measure Score","HAI-5 Achievement Threshold","HAI-5 Benchmark","HAI-5 Baseline Rate","HAI-5 Performance Rate","HAI-5 Achievement Points","HAI-5 Improvement Points","HAI-5 Measure Score","HAI-6 Achievement Threshold","HAI-6 Benchmark","HAI-6 Baseline Rate","HAI-6 Performance Rate","HAI-6 Achievement Points","HAI-6 Improvement Points","HAI-6 Measure Score"
"2021","500024",PROVIDENCE ST PETER HOSPITAL,"413 LILLY ROAD NE",OLYMPIA,WA,"98506",Thurston,"0.687","0.000","0.705","0.565","2 out of 10","1 out of 9","2 out of 10","0.774","0.000","1.390","1.611","0 out of 10","0 out of 9","0 out of 10","4 out of 10","0.754","0.000","0.741","0.601","2 out of 10","1 out of 9","2 out of 10","0.726","0.000","1.592","0.000","10 out of 10","9 out of 9","10 out of 10","0.763","0.000","0.311","1.184","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","1.168","0.284","7 out of 10","8 out of 9","8 out of 10"
"2021","500025",SWEDISH MEDICAL CENTER / CHERRY HILL,"500 17TH AVENUE",SEATTLE,WA,"98122",King,"0.687","0.000","0.444","0.656","1 out of 10","0 out of 9","1 out of 10","0.774","0.000","1.119","0.825","0 out of 10","2 out of 9","2 out of 10",Not Available,"0.754","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.784","0.219","7 out of 10","7 out of 9","7 out of 10","0.748","0.067","0.596","0.044","10 out of 10","9 out of 9","10 out of 10"
"2021","500026",SWEDISH EDMONDS HOSPITAL,"21601 76TH AVENUE WEST",EDMONDS,WA,"98026",Snohomish,"0.687","0.000","0.418","0.367","5 out of 10","1 out of 9","5 out of 10","0.774","0.000","0.820","0.761","1 out of 10","0 out of 9","1 out of 10","10 out of 10","0.754","0.000","0.000","0.000","10 out of 10","0 out of 9","10 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.000","0.383","5 out of 10","0 out of 9","5 out of 10","0.748","0.067","1.299","0.284","7 out of 10","8 out of 9","8 out of 10"
"2021","500027",SWEDISH MEDICAL CENTER,"747 BROADWAY",SEATTLE,WA,"98122",King,"0.687","0.000","0.971","0.422","4 out of 10","5 out of 9","5 out of 10","0.774","0.000","1.465","0.581","3 out of 10","6 out of 9","6 out of 10","2 out of 10","0.754","0.000","1.782","1.144","0 out of 10","3 out of 9","3 out of 10","0.726","0.000","1.232","2.257","0 out of 10","0 out of 9","0 out of 10","0.763","0.000","0.208","0.606","2 out of 10","0 out of 9","2 out of 10","0.748","0.067","0.628","0.317","6 out of 10","5 out of 9","6 out of 10"
"2021","500030",ST JOSEPH HOSPITAL,"2901 SQUALICUM PARKWAY",BELLINGHAM,WA,"98225",Whatcom,"0.687","0.000","0.236","0.000","10 out of 10","9 out of 9","10 out of 10","0.774","0.000","1.686","1.073","0 out of 10","3 out of 9","3 out of 10","2 out of 10","0.754","0.000","0.477","0.828","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,"0.000","10 out of 10",Not Available,"10 out of 10","0.763","0.000","0.273","0.847","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.722","0.522","3 out of 10","3 out of 9","3 out of 10"
"2021","500031",GRAYS HARBOR COMMUNITY HOSPITAL,"915 ANDERSON DRIVE",ABERDEEN,WA,"98520",Grays Harbor,"0.687","0.000","0.000","0.000","10 out of 10","0 out of 9","10 out of 10","0.774","0.000","0.688","0.556","3 out of 10","1 out of 9","3 out of 10",Not Available,"0.754","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.302","0.510","4 out of 10","0 out of 9","4 out of 10"
"2021","500033",SAMARITAN HOSPITAL,"801 EAST WHEELER ROAD",MOSES LAKE,WA,"98837",Grant,"0.687","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.774","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"0.754","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","2.703","0.000","10 out of 10","9 out of 9","10 out of 10"
"2021","500036",VIRGINIA MASON MEMORIAL,"2811 TIETON DRIVE",YAKIMA,WA,"98902",Yakima,"0.687","0.000","0.000","0.261","6 out of 10","0 out of 9","6 out of 10","0.774","0.000","0.168","0.000","10 out of 10","9 out of 9","10 out of 10","0 out of 10","0.754","0.000","0.000","1.553","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.950","0.980","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.414","0.958","0 out of 10","0 out of 9","0 out of 10"
"2021","500037",ASTRIA TOPPENISH HOSPITAL,"502 W FOURTH AVE",TOPPENISH,WA,"98948",Yakima,"0.687","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.774","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"0.754","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.000","0.000","10 out of 10","0 out of 9","10 out of 10"
"2021","500039",HARRISON MEMORIAL HOSPITAL,"2520 CHERRY AVENUE",BREMERTON,WA,"98310",Kitsap,"0.687","0.000","1.111","0.000","10 out of 10","9 out of 9","10 out of 10","0.774","0.000","1.116","1.756","0 out of 10","0 out of 9","0 out of 10","7 out of 10","0.754","0.000","0.000","0.231","7 out of 10","0 out of 9","7 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.266","0.547","3 out of 10","0 out of 9","3 out of 10","0.748","0.067","0.697","0.699","1 out of 10","0 out of 9","1 out of 10"
"2021","500041",PEACEHEALTH ST JOHN MEDICAL CENTER,"1615 DELAWARE STREET",LONGVIEW,WA,"98632",Cowlitz,"0.687","0.000","0.464","0.979","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","0.351","1.359","0 out of 10","0 out of 9","0 out of 10","4 out of 10","0.754","0.000","1.219","1.248","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,"0.000","10 out of 10",Not Available,"10 out of 10","0.763","0.000","0.714","1.305","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.693","1.145","0 out of 10","0 out of 9","0 out of 10"
"2021","500044",MULTICARE DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,"99210",Spokane,"0.687","0.000","0.456","0.206","7 out of 10","5 out of 9","7 out of 10","0.774","0.000","0.630","0.345","5 out of 10","4 out of 9","5 out of 10","6 out of 10","0.754","0.000","1.606","0.565","3 out of 10","6 out of 9","6 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.226","0.457","4 out of 10","0 out of 9","4 out of 10","0.748","0.067","0.894","0.330","6 out of 10","6 out of 9","6 out of 10"
"2021","500050",PEACEHEALTH SOUTHWEST MEDICAL CENTER,"400 NE MOTHER JOSEPH PLACE",VANCOUVER,WA,"98668",Clark,"0.687","0.000","0.274","0.444","4 out of 10","0 out of 9","4 out of 10","0.774","0.000","1.340","0.606","2 out of 10","5 out of 9","5 out of 10","5 out of 10","0.754","0.000","0.856","0.340","5 out of 10","6 out of 9","6 out of 10","0.726","0.000","0.854","1.446","0 out of 10","0 out of 9","0 out of 10","0.763","0.000","0.393","0.756","1 out of 10","0 out of 9","1 out of 10","0.748","0.067","1.294","0.340","6 out of 10","7 out of 9","7 out of 10"
"2021","500051",OVERLAKE HOSPITAL MEDICAL CENTER,"1035-116TH AVE NE",BELLEVUE,WA,"98004",King,"0.687","0.000","0.305","0.725","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","0.652","1.156","0 out of 10","0 out of 9","0 out of 10","4 out of 10","0.754","0.000","0.778","0.787","0 out of 10","0 out of 9","0 out of 10","0.726","0.000","0.386","0.000","10 out of 10","9 out of 9","10 out of 10","0.763","0.000","0.000","0.000","10 out of 10","0 out of 9","10 out of 10","0.748","0.067","1.143","0.262","7 out of 10","8 out of 9","8 out of 10"
"2021","500053",TRIOS,"900 SOUTH AUBURN STREET",KENNEWICK,WA,"99336",Benton,"0.687","0.000","2.772","1.070","0 out of 10","6 out of 9","6 out of 10","0.774","0.000","1.609","1.879","0 out of 10","0 out of 9","0 out of 10",Not Available,"0.754","0.000","0.000",Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.907","1.074","0 out of 10","0 out of 9","0 out of 10"
"2021","500054",PROV SACRED HRT MED CTR & CHILDS HOSP.,"101 WEST 8TH AVENUE",SPOKANE,WA,"99204",Spokane,"0.687","0.000","0.692","0.212","7 out of 10","6 out of 9","7 out of 10","0.774","0.000","1.840","0.883","0 out of 10","5 out of 9","5 out of 10","6 out of 10","0.754","0.000","1.266","0.554","3 out of 10","5 out of 9","5 out of 10","0.726","0.000","2.042","0.000","10 out of 10","9 out of 9","10 out of 10","0.763","0.000","0.528","0.074","9 out of 10","8 out of 9","9 out of 10","0.748","0.067","0.908","0.492","4 out of 10","4 out of 9","4 out of 10"
"2021","500058",KADLEC REGIONAL MEDICAL CENTER,"888 SWIFT BLVD",RICHLAND,WA,"99352",Benton,"0.687","0.000","0.285","0.776","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","0.473","0.657","2 out of 10","0 out of 9","2 out of 10","6 out of 10","0.754","0.000","0.417","0.315","6 out of 10","2 out of 9","6 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.647","1.105","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.676","0.702","1 out of 10","0 out of 9","1 out of 10"
"2021","500060",CASCADE VALLEY HOSPITAL,"330 S STILLAGUAMISH AVE",ARLINGTON,WA,"98223",Snohomish,"0.687","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.774","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"10 out of 10","0.754","0.000",Not Available,"0.000","10 out of 10",Not Available,"10 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.972","1.245","0 out of 10","0 out of 9","0 out of 10"
"2021","500064",HARBORVIEW MEDICAL CENTER,"325 9TH AVENUE",SEATTLE,WA,"98104",King,"0.687","0.000","0.806","0.844","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","1.294","1.032","0 out of 10","2 out of 9","2 out of 10","0 out of 10","0.754","0.000","1.877","2.233","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","1.026","1.366","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","1.783","0.928","0 out of 10","4 out of 9","4 out of 10"
"2021","500072",OLYMPIC MEDICAL CENTER,"939 CAROLINE ST",PORT ANGELES,WA,"98362",Clallam,"0.687","0.000","0.000","0.501","3 out of 10","0 out of 9","3 out of 10","0.774","0.000","1.063","0.863","0 out of 10","1 out of 9","1 out of 10","10 out of 10","0.754","0.000","0.608","0.000","10 out of 10","9 out of 9","10 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","1.760","0.769","0 out of 10","5 out of 9","5 out of 10"
"2021","500077",PROVIDENCE HOLY FAMILY HOSPITAL,"5633 NORTH LIDGERWOOD",SPOKANE,WA,"99208",Spokane,"0.687","0.000","1.137","0.430","4 out of 10","6 out of 9","6 out of 10","0.774","0.000","0.922","0.325","6 out of 10","6 out of 9","6 out of 10","5 out of 10","0.754","0.000","0.311","0.411","5 out of 10","0 out of 9","5 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.000","0.553","3 out of 10","0 out of 9","3 out of 10","0.748","0.067","0.743","0.936","0 out of 10","0 out of 9","0 out of 10"
"2021","500079",MULTICARE GOOD SAMARITAN HOSPITAL,"401 15TH AVENUE SE",PUYALLUP,WA,"98372",Pierce,"0.687","0.000","0.625","0.584","2 out of 10","0 out of 9","2 out of 10","0.774","0.000","0.673","0.336","6 out of 10","5 out of 9","6 out of 10","10 out of 10","0.754","0.000","0.682","0.000","10 out of 10","9 out of 9","10 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","1.104","1.602","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.471","0.430","5 out of 10","1 out of 9","5 out of 10"
"2021","500084",EVERGREENHEALTH MONROE,"14701 179TH AVE SE",MONROE,WA,"98272",Snohomish,"0.687","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.774","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"0.754","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.890","0.969","0 out of 10","0 out of 9","0 out of 10"
"2021","500088",VALLEY MEDICAL CENTER,"400 S 43RD ST",RENTON,WA,"98055",King,"0.687","0.000","0.657","0.742","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","1.006","0.795","0 out of 10","2 out of 9","2 out of 10","6 out of 10","0.754","0.000","0.798","0.383","5 out of 10","5 out of 9","5 out of 10","0.726","0.000","0.629","0.000","10 out of 10","9 out of 9","10 out of 10","0.763","0.000","1.046","0.990","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","0.648","0.754","0 out of 10","0 out of 9","0 out of 10"
"2021","500108",ST JOSEPH MEDICAL CENTER,"1717 SOUTH J STREET",TACOMA,WA,"98405",Pierce,"0.687","0.000","0.455","0.449","4 out of 10","0 out of 9","4 out of 10","0.774","0.000","0.373","0.479","4 out of 10","0 out of 9","4 out of 10","9 out of 10","0.754","0.000","0.482","0.000","10 out of 10","9 out of 9","10 out of 10","0.726","0.000","0.421","0.365","5 out of 10","1 out of 9","5 out of 10","0.763","0.000","0.818","0.516","3 out of 10","3 out of 9","3 out of 10","0.748","0.067","1.504","0.828","0 out of 10","4 out of 9","4 out of 10"
"2021","500119",MULTICARE VALLEY HOSPITAL,"12606 EAST MISSION AVENUE",SPOKANE,WA,"99216",Spokane,"0.687","0.000","1.064","0.545","2 out of 10","4 out of 9","4 out of 10","0.774","0.000","0.766","0.337","6 out of 10","5 out of 9","6 out of 10","8 out of 10","0.754","0.000","2.288","0.432","4 out of 10","8 out of 9","8 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.561","0.395","5 out of 10","3 out of 9","5 out of 10"
"2021","500124",EVERGREENHEALTH MEDICAL CENTER,"12040 NE 128TH STREET",KIRKLAND,WA,"98034",King,"0.687","0.000","0.428","0.989","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","1.297","1.646","0 out of 10","0 out of 9","0 out of 10","0 out of 10","0.754","0.000","0.295","1.089","0 out of 10","0 out of 9","0 out of 10","0.726","0.000","0.660","1.362","0 out of 10","0 out of 9","0 out of 10","0.763","0.000","1.049","1.076","0 out of 10","0 out of 9","0 out of 10","0.748","0.067","1.001","0.224","7 out of 10","8 out of 9","8 out of 10"
"2021","500129",TACOMA GENERAL ALLENMORE HOSPITAL,"315 S MLK JR WAY",TACOMA,WA,"98405",Pierce,"0.687","0.000","1.049","0.436","4 out of 10","5 out of 9","5 out of 10","0.774","0.000","2.122","1.149","0 out of 10","4 out of 9","4 out of 10","0 out of 10","0.754","0.000","0.309","0.783","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","0.248","0.432","4 out of 10","0 out of 9","4 out of 10","0.748","0.067","0.624","0.758","0 out of 10","0 out of 9","0 out of 10"
"2021","500141",ST FRANCIS COMMUNITY HOSPITAL,"34515 9TH AVENUE SOUTH",FEDERAL WAY,WA,"98003",King,"0.687","0.000","0.418","1.145","0 out of 10","0 out of 9","0 out of 10","0.774","0.000","0.739","0.544","3 out of 10","2 out of 9","3 out of 10","0 out of 10","0.754","0.000","1.052","0.999","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","1.018","0.000","10 out of 10","9 out of 9","10 out of 10","0.748","0.067","1.088","0.760","0 out of 10","3 out of 9","3 out of 10"
"2021","500150",LEGACY SALMON CREEK MEDICAL CENTER,"2211 NE 139TH STREET",VANCOUVER,WA,"98686",Clark,"0.687","0.000","1.086","0.355","5 out of 10","6 out of 9","6 out of 10","0.774","0.000","2.530","1.634","0 out of 10","3 out of 9","3 out of 10","4 out of 10","0.754","0.000","0.591","0.258","6 out of 10","5 out of 9","6 out of 10","0.726","0.000","0.000","2.165","0 out of 10","0 out of 9","0 out of 10","0.763","0.000","0.396","0.000","10 out of 10","9 out of 9","10 out of 10","0.748","0.067","0.596","0.559","3 out of 10","0 out of 9","3 out of 10"
"2021","500151",ST ANTHONY HOSPITAL,"11567 CANTERWOOD BOULEVARD NW",GIG HARBOR,WA,"98332",Pierce,"0.687","0.000","0.460","0.000","10 out of 10","9 out of 9","10 out of 10","0.774","0.000","1.817","0.277","6 out of 10","8 out of 9","8 out of 10","10 out of 10","0.754","0.000","0.937","0.000","10 out of 10","9 out of 9","10 out of 10","0.726","0.000","1.531","0.000","10 out of 10","9 out of 9","10 out of 10","0.763","0.000","0.693","0.000","10 out of 10","9 out of 9","10 out of 10","0.748","0.067","1.080","0.387","5 out of 10","6 out of 9","6 out of 10"
"2021","500152",SWEDISH ISSAQUAH,"751 NE BLAKELY DR",ISSAQUAH,WA,"98029",King,"0.687","0.000","0.543","0.605","2 out of 10","0 out of 9","2 out of 10","0.774","0.000","0.000","0.000","10 out of 10","0 out of 9","10 out of 10","0 out of 10","0.754","0.000","1.256","1.340","0 out of 10","0 out of 9","0 out of 10","0.726","0.000",Not Available,Not Available,Not Available,Not Available,Not Available,"0.763","0.000","1.946",Not Available,Not Available,Not Available,Not Available,"0.748","0.067","0.346","0.472","4 out of 10","0 out of 9","4 out of 10"
